tweetID,tweetText,retweeted,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetdate,userID,userScreen,userName,userLocation,userTimezone,Coordinates,Language,TweetPlace,Tweetcountry,countrycode
1498393601218387970,My typical Evening routine https://t.co/ykIA1r2x41,False,0,7,Twitter for iPhone,2022-02-28 20:24:07+00:00,148815846,empty_box,картінкі,Kyiv,,,en,Ukraine,Ukraine,UA
1498393503918960643,@artnome 😂,False,0,1,Twitter for Android,2022-02-28 20:23:44+00:00,1360630181535371273,imchriscaro,𝕮𝖍𝖗𝖎𝖘 𝕮𝖆𝖗𝖔 🇺🇦,,,,und,Ukraine,Ukraine,UA
1498393485057138694,"Гасіть тепер зв'язок в себе в ачку, Івани https://t.co/2akU0syMf2",False,0,1,Twitter for Android,2022-02-28 20:23:40+00:00,124833749,stok_01,Раб Лампи,Львів,,,uk,Ukraine,Ukraine,UA
1498393410692169738,"""Countries friendly to Ukraine are supplying 70 planes to Ukrainian Armed Forces - Ukrainian member of parliament O… https://t.co/fFI9SxEVNc",False,1,0,Twitter for iPhone,2022-02-28 20:23:22+00:00,1378558475542933504,kinopointua,Kinopoint,Украина,,,en,Ukraine,Ukraine,UA
1498393214495211522,@FBiasin Grazie!,False,0,0,Twitter for Android,2022-02-28 20:22:35+00:00,1423704953479122944,InterKyiv,Kyiv Inter Boys,Kyiv,,,it,Ukraine,Ukraine,UA
1498393208866365448,For me this person is part of the New Year's mood and the anticipation of a miracle😌 I wish this miracle now for my… https://t.co/cHt0V2z6N2,False,0,6,Twitter for iPhone,2022-02-28 20:22:34+00:00,1492388154824925192,Halk_A44,Halk_A,"Odessa, Ukraine",,,en,Ukraine,Ukraine,UA
1498393150527791107,@prostokolian https://t.co/6IOyJaw5ty,False,0,0,Twitter for Android,2022-02-28 20:22:20+00:00,2829179295,nevsnevs1,nevs,,,,und,Ukraine,Ukraine,UA
1498393085201506309,"Police destroyed 2 Russian tanks in Derhachi, Kharkiv region https://t.co/w3YQ5YGTZU  #Ukraine",False,162,692,Liveuamap,2022-02-28 20:22:04+00:00,2388075212,Liveuamap,Liveuamap,,,"{'type': 'Point', 'coordinates': [36.11034, 50.12805]}",en,Ukraine,Ukraine,UA
1498392928967749635,"Die Ukraine bietet jedem russischen Soldaten 5 Mio. Rubel an, wenn er die Waffen niederlegt: Der ukrainische Vertei… https://t.co/R8QKMUAhFR",False,0,1,dlvr.it,2022-02-28 20:21:27+00:00,56989574,ukraineforum,Ukraineforum,Kiew,,"{'type': 'Point', 'coordinates': [30.52349099, 50.45034932]}",de,Ukraine,Ukraine,UA
1498392917014159361,@stepovy_block @cappuchina_pr Балто-угро-фіно-слов‘янин,False,0,0,Twitter for iPhone,2022-02-28 20:21:24+00:00,63181023,woof_woofer,My Mom always said,"Kyïv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498392890644615174,"@_evildill До речі, на Волинь пішли, генштаб пише",False,1,8,Twitter for iPhone,2022-02-28 20:21:18+00:00,1295255232923000832,nebydlo_,Чаєлюбне небидло (сорі за тавтологію),"Kyiv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498392888216104965,@vybukhova Відбудуємо наший Харків разом ❤,False,0,1,Twitter for Android,2022-02-28 20:21:18+00:00,1008429179233361921,bez3be,Sasha,Kharkiv ,,,uk,Ukraine,Ukraine,UA
1498392765494874128,"ладно, скину сюда. сирены не слышно вообще. Где-то звучали, где-то нет. у людей паника. через 2 минуты отбой. это ч… https://t.co/US5TmsDOjn",False,0,4,Twitter for Android,2022-02-28 20:20:48+00:00,1018069363348385792,kkumuinal,🇺🇦🤝🇷🇺 `𝚔𝚞𝚖𝚒🧚🏼‍♀️,🌙ɴᴇᴠᴇʀʟᴀɴᴅ | 🇺🇦,,,ru,Ukraine,Ukraine,UA
1498392743894261762,"+ 70 літаків.
СІМДЕСЯТ ЛІТАКІВ.
Ми ніколи не програємо https://t.co/GYY07IQ6CC",False,35,67,Twitter for Android,2022-02-28 20:20:43+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498392655113433095,@Alexand39995840 @gerbitsy Довго.. може не встигнути,False,0,0,Twitter for iPhone,2022-02-28 20:20:22+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498392634762661893,"Meanwhile, from inside a Russian prison, Putin’s fiercest critic @navalny calls for mass protests… https://t.co/XFXP3kYd8O",False,6,12,Twitter for iPhone,2022-02-28 20:20:17+00:00,2998950791,GTReporting,George Thomas,"Here, there & everywhere",,,en,Ukraine,Ukraine,UA
1498392612297977857,@tvn24 Dobry cel dla wojsk Zbrojnych Sił Ukrainy!,False,0,0,Twitter for Android,2022-02-28 20:20:12+00:00,124833749,stok_01,Раб Лампи,Львів,,,pl,Ukraine,Ukraine,UA
1498392576482856962,"Відбій повітряної тривоги
INVALID_ARG_DOMAIN
#Lviv #ЛМР https://t.co/ox4ycFUujr",False,0,2,LMR live,2022-02-28 20:20:03+00:00,104485542,lvivadm,Lviv City Council,"Львів, Україна. Lviv, Ukraine",,"{'type': 'Point', 'coordinates': [24.032063, 49.841848]}",und,Ukraine,Ukraine,UA
1498392467766456322,@AS7404542949 Це старе,False,0,0,Twitter for iPhone,2022-02-28 20:19:37+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498392467690954762,"Рік запрошував кількох дівчат приїхати у Львів. І зараз майже всі з них їдуть сюди.

Стою на вокзалі і думаю: не те я мав на увазі...",False,0,6,Twitter for Android,2022-02-28 20:19:37+00:00,255948359,IhorKevin,Ігор Кевін,Україна,,,uk,Ukraine,Ukraine,UA
1498392334811246609,@_Babazile Fake,False,0,0,Twitter for iPhone,2022-02-28 20:19:06+00:00,1458780866390462464,Yana00076319,Yana,Україна,,,en,Ukraine,Ukraine,UA
1498392283565150208,"Сука это эпичнейший оррррррр.

Правильно ведь говорит как они должны переводить ахахахах https://t.co/xcYxyYCgww",False,19,29,Twitter for Android,2022-02-28 20:18:53+00:00,1171036072966545408,_tredecim_,Thirteen Bitcoins,Харків,,,ru,Ukraine,Ukraine,UA
1498392249683566593,"Putin, go fuck yourself! #putinfuckyourself https://t.co/ReBsbBLWu6",False,0,0,Twitter for iPhone,2022-02-28 20:18:45+00:00,14443330,hblaschka,ⓗⓑⓛⓐⓢⓒⓗⓚⓐ,Germany,,,en,Ukraine,Ukraine,UA
1498392189130453000,@makalkon всі ми (с),False,0,1,Twitter Web App,2022-02-28 20:18:31+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498392161930334210,@AndreaD13638034 Бережіть себе!,False,0,1,Twitter for Android,2022-02-28 20:18:24+00:00,1019570383845036033,such__a__cliche,cliché,Харків,,,uk,Ukraine,Ukraine,UA
1498392137926426625,"Ох і багато зробили за сьогодні, довгий був день https://t.co/mKsqhZVLa7",False,0,10,Twitter for Android,2022-02-28 20:18:19+00:00,1120033968743690240,bultorune_yeah,ʙᴜʟᴛᴏʀᴜɴᴇ🇺🇦🏳️‍🌈,,,,uk,Ukraine,Ukraine,UA
1498392136592601094,Путіну і Ко пора стрілятися,False,2,2,Twitter for Android,2022-02-28 20:18:18+00:00,1088578458,meowandtravel,Mivka,Україна,,,uk,Ukraine,Ukraine,UA
1498392114455007241,@mikate9 ❤️❤️🇺🇦,False,0,0,Twitter for iPhone,2022-02-28 20:18:13+00:00,2802469853,bodiatheo,xobohdan,Ukraine🇺🇦,,,und,Ukraine,Ukraine,UA
1498392097539379214,No response from Indian embassy even after repeated calls and asking for aid. Traveling 2500 km just to reach the o… https://t.co/Ssa5NERAn3,False,5,2,Twitter for Android,2022-02-28 20:18:09+00:00,799253314017918976,anira_pallavi,Priyadarshni pallavi,"Araria, India",,,en,Ukraine,Ukraine,UA
1498391951846129665,"🇺🇦Президенты Болгарии, Чехии, Эстонии, Латвии, Литвы, Польши, Словакии, Словении считают, что Украина заслуживает п… https://t.co/JN4K6qR2ER",False,2,7,Twitter for iPhone,2022-02-28 20:17:34+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,ru,Ukraine,Ukraine,UA
1498391946183774217,Invaders Must Die! https://t.co/t0fs1vwXPC,False,0,0,Twitter for iPhone,2022-02-28 20:17:33+00:00,1498348496864399363,VandalRenesans,Renaissance,,,,en,Ukraine,Ukraine,UA
1498391692747153410,@katrinwerty Маю надію,False,0,1,Twitter for Android,2022-02-28 20:16:32+00:00,538500024,nobodysuperman,пан ПівНіч❄️який Не впав з тандема ™,село на селі,,,uk,Ukraine,Ukraine,UA
1498391577059897351,@profKrivokapic @FCDOGovUK @BorisJohnson #Ukraine #StopPutin #StandForFreedom #StandWithUkraine,False,0,0,Twitter for Android,2022-02-28 20:16:05+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498391384172208132,"Několik lidí se se mnou ve Lvově dalo do hovoru, protože jsem se jim zdál podezřelý, zjišťovali co jsem zač, jestli… https://t.co/SaLKXO9qgs",False,0,9,Twitter for Android,2022-02-28 20:15:19+00:00,15927881,karpaty,Karpaty Ukrajina,Zakarpatí.cz / Uzhorod.net,,,cs,Ukraine,Ukraine,UA
1498391235811319808,"@odesdivchina Я вже чув, але вони роблять і так не погану справу )",False,0,0,Twitter for iPhone,2022-02-28 20:14:44+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,uk,Ukraine,Ukraine,UA
1498391210414809098,@stepovy_block Мамко млєко яйко,False,0,0,Twitter for iPhone,2022-02-28 20:14:37+00:00,63181023,woof_woofer,My Mom always said,"Kyïv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498391152743092230,Interesting take. https://t.co/Wj0gecKdup,False,0,3,Twitter for Android,2022-02-28 20:14:24+00:00,1360630181535371273,imchriscaro,𝕮𝖍𝖗𝖎𝖘 𝕮𝖆𝖗𝖔 🇺🇦,,,,en,Ukraine,Ukraine,UA
1498391131696078849,"Putin united together Holly Throne, @elonmusk , @YourAnonTeam , Taliban and Pornohub. So, well done.",False,0,3,Twitter for Android,2022-02-28 20:14:19+00:00,1352208020059598849,HubUkrainian,Sophia Zherebchuk,"Kyiv, Ukraine",,,en,Ukraine,Ukraine,UA
1498390976112607238,@OdileRenaud @EBRD @AnnikaSaarikko @GintareSkaiste @CroatiaInEU @ro_mfp #StopPutin #StandForFreedom #StandWithUkraine,False,0,0,Twitter for Android,2022-02-28 20:13:42+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498390945276084225,"Велика російська колона з танками, ГРАДами, танкерами знищена артилерією та безпілотниками під Лебедином… https://t.co/pby0Fhu0lG",False,20,31,Liveuamap,2022-02-28 20:13:34+00:00,143069549,livemapua,Українська Liveuamap,Україна,,"{'type': 'Point', 'coordinates': [34.58497, 50.60309]}",uk,Ukraine,Ukraine,UA
1498390936065355782,"Big Russian column with tanks, GRADs, tankers destroyed with artillery and drones near Lebedyn… https://t.co/drMGYlNuiU",False,303,1114,Liveuamap,2022-02-28 20:13:32+00:00,2388075212,Liveuamap,Liveuamap,,,"{'type': 'Point', 'coordinates': [34.58497, 50.60309]}",en,Ukraine,Ukraine,UA
1498390854318399494,@doc_kld @Nat_anest @jemappellelala Беззаперечно. Лише око за око.,False,0,0,Twitter for Android,2022-02-28 20:13:13+00:00,919050120,Gnatush,O!,Ukraine,,,ru,Ukraine,Ukraine,UA
1498390843450875906,@StephenKing Thank you 🙏 y,False,0,0,Twitter for iPhone,2022-02-28 20:13:10+00:00,1049179717516103681,skysoulmate__,skysoulmate,Kyiv,,,en,Ukraine,Ukraine,UA
1498390822378684419,"@ria_13_14 @Godsavekindness @schizohrenia @boo_jassi @LuxHunter4 @dead_shiza @ValeriiaSprut @natashka_pf я, которая… https://t.co/vxArXFBY9V",False,0,6,Twitter for Android,2022-02-28 20:13:05+00:00,1018069363348385792,kkumuinal,🇺🇦🤝🇷🇺 `𝚔𝚞𝚖𝚒🧚🏼‍♀️,🌙ɴᴇᴠᴇʀʟᴀɴᴅ | 🇺🇦,,,ru,Ukraine,Ukraine,UA
1498390769345998853,"#Ukraine needs YOUR help. I’ve teamed up with @CorySchmitz &amp; @lostincult on this tee, hat and sticker, with profits… https://t.co/m2rmYquu9J",False,40,65,Twitter for iPhone,2022-02-28 20:12:52+00:00,15229665,newjorg,Jörg Tittel says: #PutinGFY 🌻,"London, Europe",,,en,Ukraine,Ukraine,UA
1498390738060595202,@YourAnon_News https://t.co/fKAAykyCPm,False,0,0,Twitter for iPhone,2022-02-28 20:12:45+00:00,127440643,rus_novikov,Russiche,Кремль,,,und,Ukraine,Ukraine,UA
1498390720943693827,"З однієї сторони, це найтрагічніших події 21 сторіччя для світового масштабу.
З іншої: сука. Оцей весь пиздець з ві… https://t.co/CPscgZcpM6",False,2,9,Twitter for Android,2022-02-28 20:12:41+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498390681622089732,"сиджу в квартирі, жру ХЛІБ СВІЖИЙ!",False,0,67,Twitter for Android,2022-02-28 20:12:31+00:00,1377559747646398465,katrusyyya,Катруся русскій пошел нахуй)),Київ,,,uk,Ukraine,Ukraine,UA
1498390632519376898,Думаю зараз анонімуси дізнаються що ми перехотіли виходити за них заміж і все ж таки знімуть гроші в усіх росіян.,False,2,21,Twitter for iPhone,2022-02-28 20:12:20+00:00,3431232405,kostya_dino,Костя Дінозавров🇺🇦,Kharkiv,,,uk,Ukraine,Ukraine,UA
1498390593289994240,Snad poslední siréna nad Lvovem a my jdeme spát.. #Ukrajina #UkraineKonflikt #pressukrain #press #reflex #czechpress https://t.co/oiQqWQmExb,False,0,8,Twitter for iPhone,2022-02-28 20:12:10+00:00,1497310534659710978,terezawick,Tereza Španihelová,,,,cs,Ukraine,Ukraine,UA
1498390536947965952,"ах, приватные, сработали
ахахах, хорошая шутка
я дозвониться к людям не могу, ибо те запрятались и на связь не вылазят",False,0,3,Twitter for Android,2022-02-28 20:11:57+00:00,1018069363348385792,kkumuinal,🇺🇦🤝🇷🇺 `𝚔𝚞𝚖𝚒🧚🏼‍♀️,🌙ɴᴇᴠᴇʀʟᴀɴᴅ | 🇺🇦,,,ru,Ukraine,Ukraine,UA
1498390431012425728,"if russia doesnt stop this, we’ll have to step in … https://t.co/hQQ994elcU",False,3,4,Twitter for iPhone,2022-02-28 20:11:32+00:00,1120862977010257920,gfaber25,George Faber,"Las Vegas, NV // Columbus, OH",,,en,Ukraine,Ukraine,UA
1498390419398348805,@stepovy_block Назавжди.,False,0,0,Twitter for Android,2022-02-28 20:11:29+00:00,52801795,tumick,Олександр Тумак 🇺🇦,Київ,,,uk,Ukraine,Ukraine,UA
1498390346866245639,Черненко.у.мами.там.их.держать.с.пулиметами.константин.банда.его.заставять.у.мами.докум.на.квартиру.заставять.подпи… https://t.co/sKaV1jHXfD,False,0,0,Twitter for Android,2022-02-28 20:11:12+00:00,1467529501919911940,olcuk3,ОЛЬГА СЕРГЕЕВНА ОМЕЛЬЧУК,ЧАСЫ ПРИЕМА С 10 :00 ДО 20:00!,,,ru,Ukraine,Ukraine,UA
1498390280260792332,@colonelcassad @GooglaArhipelag https://t.co/w88MIgnSGO,False,0,0,Twitter for Android,2022-02-28 20:10:56+00:00,1079377879316774912,80lvl10,Рибалка80lvl,Салтовка,,,und,Ukraine,Ukraine,UA
1498390251949203465,"@_king_of_cool @ua_industrial Дякую, Польща!",False,0,1,Twitter for Android,2022-02-28 20:10:49+00:00,1046088319380197376,life_korotke,Володимир,Волинь,,,uk,Ukraine,Ukraine,UA
1498390162451177478,@ForeignSER @La_SER vickyyyyy 😘,False,0,0,Twitter for iPhone,2022-02-28 20:10:28+00:00,269300427,NikoCastellano,Nicolás Castellano,ESPAÑA,,,en,Ukraine,Ukraine,UA
1498390111008010240,@WilliamZillions Right back at you good sir 🙏👍❤️,False,1,2,Twitter for iPhone,2022-02-28 20:10:15+00:00,223246935,ollimanifest,Oliver Manifest,"Kyiv, Ukraine",,,en,Ukraine,Ukraine,UA
1498390105081405443,@makalkon Як тільки гроші приходять на рахунок - одразу доначу на ЗСУ. Це не зупинити вже),False,0,1,Twitter Web App,2022-02-28 20:10:14+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498390077264826372,And this scum barraging civilian neighborhoods with MLRSs considers themselves warriors?,False,1371,11316,Twitter for Mac,2022-02-28 20:10:07+00:00,262219168,IAPonomarenko,Illia Ponomarenko,"Kyiv, Ukraine",,,en,Ukraine,Ukraine,UA
1498389989444440079,@OliverVarhelyi #StopPutin #StandForFreedom #StandWithUkraine,False,0,0,Twitter for Android,2022-02-28 20:09:46+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498389886176485383,Рабсеяне... снимайте бабло 😂😂😂😂 https://t.co/Xryb5YcIVa,False,0,0,Twitter for Android,2022-02-28 20:09:22+00:00,19933278,oyurkov,Oleg,Ukraine,,,ru,Ukraine,Ukraine,UA
1498389850357129222,@rianru https://t.co/SeLITkgHnM,False,0,3,Twitter for Android,2022-02-28 20:09:13+00:00,19933278,oyurkov,Oleg,Ukraine,,,und,Ukraine,Ukraine,UA
1498389848562020352,"Just posted a photo @ Kyiv, Ukraine https://t.co/zpDo5Cyj1L",False,0,0,Instagram,2022-02-28 20:09:13+00:00,346434960,Tymofiy2,Tymofiy,"Edmonton, AB Canada",,"{'type': 'Point', 'coordinates': [30.52361111, 50.45]}",en,Ukraine,Ukraine,UA
1498389727069700096,🇪🇦🇺🇦💕 en Ukraine https://t.co/DuPg9jWTgw,False,0,0,Instagram,2022-02-28 20:08:44+00:00,1251541237,f92152231,francisco jose,"Moncofa, España",,"{'type': 'Point', 'coordinates': [32.0, 49.0]}",en,Ukraine,Ukraine,UA
1498389716940599299,Just posted a photo @ Ukraine https://t.co/FpndhFS1Jd,False,0,0,Instagram,2022-02-28 20:08:41+00:00,1248540060951220224,fombang09,Samuel Fombang,Ukraine,,"{'type': 'Point', 'coordinates': [32.0, 49.0]}",en,Ukraine,Ukraine,UA
1498389664750784512,@stepovy_block русня не люди після таких вчинків,False,0,2,Twitter for iPhone,2022-02-28 20:08:29+00:00,1486767571026206720,FilechkaEliseev,филя елисеев 🇺🇦,"Україна , Черкаси",,,uk,Ukraine,Ukraine,UA
1498389655150022657,@dashkaboichenko @sosashk Ну більше ніяких анонімусів у статусі чоловіків мрії.,False,0,2,Twitter for iPhone,2022-02-28 20:08:27+00:00,3431232405,kostya_dino,Костя Дінозавров🇺🇦,Kharkiv,,,uk,Ukraine,Ukraine,UA
1498389628025557001,"@RDVLx @iddqd_ua Це істерика вже 
Тупо істерика",False,1,5,Twitter for Android,2022-02-28 20:08:20+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498389554323247111,Ucranianos y extranjeros en la estación de Lviv esperando un tren para escapar a Polonia. En la frontera ya no está… https://t.co/Q9rAKS6MAu,False,108,226,Twitter for Android,2022-02-28 20:08:03+00:00,168772461,Joaquinsmarino,Joaquín Sánchez Mariño,Buenos Aires,,,es,Ukraine,Ukraine,UA
1498389409728716809,@IvanGonta72 Цеберка полуниці,False,0,0,Twitter for Android,2022-02-28 20:07:28+00:00,2563509097,evgafan,Євген Афанасьєвський,,,,uk,Ukraine,Ukraine,UA
1498389314052444167,@P22067877 Вони до Чернігіва аж на потягах проїхали?,False,0,0,Twitter for Android,2022-02-28 20:07:05+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498389297220751361,"есть, нету, есть, нету
у кого-то гудит, у кого-то уже отбой
СДЕЛАЙТЕ ОПОВЕЩЕНИЕ НОРМАЛЬНОЕ",False,0,4,Twitter for Android,2022-02-28 20:07:01+00:00,1018069363348385792,kkumuinal,🇺🇦🤝🇷🇺 `𝚔𝚞𝚖𝚒🧚🏼‍♀️,🌙ɴᴇᴠᴇʀʟᴀɴᴅ | 🇺🇦,,,ru,Ukraine,Ukraine,UA
1498389205399089156,"Byla to páska, kterou busech @LeoExpressEU označují batohy dávané do zavazadlového prostoru. Takové věci, stejně ja… https://t.co/WCBcy9zPKf",False,0,2,Twitter for Android,2022-02-28 20:06:39+00:00,15927881,karpaty,Karpaty Ukrajina,Zakarpatí.cz / Uzhorod.net,,,cs,Ukraine,Ukraine,UA
1498389166148759557,"@zloyegizlesa Нє, цей відос зараз всюди, я процитував щоб не красти",False,0,0,Twitter for Android,2022-02-28 20:06:30+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498389049182142466,@gundemyazari_TR Yanlis haber Lviv de hava saldirisi gerceklesmedi bugune kadar.Butür haberleri Turkiye deki ailele… https://t.co/rBZHMNgizF,False,0,0,Twitter for iPhone,2022-02-28 20:06:02+00:00,1713849259,candeger67,arda,Ukrayna,,,tr,Ukraine,Ukraine,UA
1498389047512903694,@pani_anni @ssh_sveta Бердянськ!,False,0,2,Twitter for iPhone,2022-02-28 20:06:02+00:00,113936426,Zvychainyi,Orest,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498388939945742339,"Ну, і давайте будемо чесними, сидіти в погребі зараз трохи безпечніше, ніж кудись їхати",False,0,7,Twitter for Android,2022-02-28 20:05:36+00:00,1019570383845036033,such__a__cliche,cliché,Харків,,,uk,Ukraine,Ukraine,UA
1498388899181350918,"Коли ми переможемо, я буду цілодобово займатися сексом і пити вино.

А поки - зберігаю спокій і роблю все, щоб вся наволоч пошвидше здохла.",False,5,78,Twitter for Android,2022-02-28 20:05:26+00:00,919559791470526464,_vushenka_,_вишенька_,,,,uk,Ukraine,Ukraine,UA
1498388869527576579,"Ve Lvově panuje (pochopitelně) atmosféra nedůvěry. Po městě patrolují vojenské hlídky, lidé jdou obezřetní, udávají… https://t.co/Xv3Kd0yFo3",False,0,1,Twitter for Android,2022-02-28 20:05:19+00:00,15927881,karpaty,Karpaty Ukrajina,Zakarpatí.cz / Uzhorod.net,,,cs,Ukraine,Ukraine,UA
1498388867443007488,"@PflanzenFrau_ Я стільки не обіймалась ніколи, як за останній тиждень",False,0,1,Twitter for Android,2022-02-28 20:05:19+00:00,3111773805,Inna_Pryhara,#Буднісировара,,,,uk,Ukraine,Ukraine,UA
1498388736714981379,@StephenKing Thank you.,False,0,1,Twitter for Android,2022-02-28 20:04:48+00:00,1434529787339579396,I519839145,I5,Україна,,,en,Ukraine,Ukraine,UA
1498388728276045828,"Russian invasion threats Ukraine's economy: we ask IMF to cancel Ukraine's foreign debt

Presently Ukraine’s foreig… https://t.co/NT1bXm0ExI",False,0,1,Twitter for Android,2022-02-28 20:04:46+00:00,2245651830,trevoga_ce,Что делать? Кто виноват?,,,,en,Ukraine,Ukraine,UA
1498388707707170818,Kyiv/Kiev memories. Once upon a time. #Ukraine https://t.co/oK8n5U1UGw,False,0,20,Twitter for iPhone,2022-02-28 20:04:41+00:00,109217621,Amesh23,Azwifani Meshack Sigama,"Johannesburg, South Africa",,,en,Ukraine,Ukraine,UA
1498388639658782728,About russian claims of air supremacy https://t.co/dKh14Y00AG,False,0,2,Twitter for Android,2022-02-28 20:04:25+00:00,124833749,stok_01,Раб Лампи,Львів,,,en,Ukraine,Ukraine,UA
1498388537133182988,https://t.co/0pm1XRAAZy,False,0,0,Twitter for Android,2022-02-28 20:04:00+00:00,1228532777550852096,Ms_Revelation,Revelation,,,,und,Ukraine,Ukraine,UA
1498388499736764422,"テレビ朝日『グッド！モーニング』
に出ます
日本時間で7時過ぎ
#ウクライナ
#ボグダン",False,1,60,Twitter for iPhone,2022-02-28 20:03:51+00:00,1498194039748837376,parkhomenko_bog,🇺🇦 パルホメンコ・ボグダン Parkhomenko Bogdan,Ukraine,,,ja,Ukraine,Ukraine,UA
1498388459081412612,Postprodukce zatím co dobrovolníci z Canady vybalují potraviny co nakoupili.  #Ukriane #ukrainepress #SlavaUkraini… https://t.co/KOM2XlDI31,False,0,3,Twitter for iPhone,2022-02-28 20:03:42+00:00,1497310534659710978,terezawick,Tereza Španihelová,,,,cs,Ukraine,Ukraine,UA
1498388411568295938,Суми не перемогти 💙💛 https://t.co/wXaOb19J4z,False,0,0,Twitter for Android,2022-02-28 20:03:30+00:00,1026788520952819712,yasyapro,Yaroslav 🇺🇦,"Kyiv, Ukraine ",,,uk,Ukraine,Ukraine,UA
1498388277023358979,Like them even more https://t.co/yWtDcDrmGj,False,0,0,Twitter for Android,2022-02-28 20:02:58+00:00,1352208020059598849,HubUkrainian,Sophia Zherebchuk,"Kyiv, Ukraine",,,en,Ukraine,Ukraine,UA
1498388260988534788,"@YourAnonNews my Ukraine hold on, we will be until the end 🇺🇦",False,0,4,Twitter for Android,2022-02-28 20:02:54+00:00,1497612878391697410,Lenafranko_,Lena Franko,Вінниця ,,,en,Ukraine,Ukraine,UA
1498388255410212868,@katrinwerty Теж саме,False,0,3,Twitter for iPhone,2022-02-28 20:02:53+00:00,1086735345868251136,scamp_rogue,scamp ↺,Украина,,,uk,Ukraine,Ukraine,UA
1498388243804573707,"@LegionToken_ @Danilo84302498 @danil_moss @SribnaOlha 
0x8171d7c4C7c5Bc32CE0857e591FBba33bBFBC88F",False,0,0,Twitter for Android,2022-02-28 20:02:50+00:00,1242786667699863555,DevidMoskalenko,Devid Moskalenko,,,,fi,Ukraine,Ukraine,UA
1498388062761533457,"Матір божа....
Це де так йобнули? https://t.co/zv5W2XBBgH",False,8,22,Twitter for Android,2022-02-28 20:02:07+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498388017714769926,"TBSテレビ「ひるおび！」 に出ます。
日本時間で12時過ぎ
#ウクライナ
#ボグダン",False,1,101,Twitter for iPhone,2022-02-28 20:01:56+00:00,1498194039748837376,parkhomenko_bog,🇺🇦 パルホメンコ・ボグダン Parkhomenko Bogdan,Ukraine,,,ja,Ukraine,Ukraine,UA
1498387971359354880,"@AlinaBulochka @rastyapa_boi Так, двічі",False,0,1,Twitter for Android,2022-02-28 20:01:45+00:00,1079377879316774912,80lvl10,Рибалка80lvl,Салтовка,,,uk,Ukraine,Ukraine,UA
1498387891831115784,@sometime_im_sad . хочу їх різати,False,0,1,Twitter for Android,2022-02-28 20:01:26+00:00,1120033968743690240,bultorune_yeah,ʙᴜʟᴛᴏʀᴜɴᴇ🇺🇦🏳️‍🌈,,,,uk,Ukraine,Ukraine,UA
1498387882586816515,"Чим далі, тим менше розумію, їхати чи лишатися

В Харкові пизда, але чи не буде пизда іншому місту за пару днів, питання без відповіді",False,0,10,Twitter for Android,2022-02-28 20:01:24+00:00,1019570383845036033,such__a__cliche,cliché,Харків,,,uk,Ukraine,Ukraine,UA
1498387870284931072,Отакого котика зустріли у нашому другому сховищі 💙💛 https://t.co/fNhPbViZmb,False,0,2,Twitter for Android,2022-02-28 20:01:21+00:00,1026788520952819712,yasyapro,Yaroslav 🇺🇦,"Kyiv, Ukraine ",,,uk,Ukraine,Ukraine,UA
1498387772050182144,"Оперативне командування ""Північ"" сообщает. https://t.co/w04Klw88JE",False,0,2,Twitter for Android,2022-02-28 20:00:58+00:00,243647419,SKanevskiy,Sergey Veygman,"Kyiv, Ukraine",,,uk,Ukraine,Ukraine,UA
